datetime,date,time,sent,subject,url,content
2020-03-21T15:21:00Z,2020-03-21,15:21,76084,COVID-19: First confirmed cases in university community,https://massmail.illinois.edu/massmail/4442561.html,"Dear Students, Faculty and Staff,
The Champaign-Urbana Public Health District (CUPHD) today announced two separate confirmed cases of COVID-19 in our university community. Both individuals are employees. The first was last on campus on March 13. That individual was tested on March 15, received medical treatment and has been in self-quarantine at home since that time. CUPHD has traced the activities of the individual prior to the self-quarantine and contacted the students, employees and community members who may have been in close proximity to the individual. But in this case, the CUPHD believes the risk of transmission is very low. The second employee was tested on March 18. In this case, CUPHD reports this individual has not had any contact with others, is in self-quarantine and the risk of transmission is very low. Federal health privacy laws prevent us from sharing any other information about individuals who have tested positive. 
We are told both individuals are recovering at home and our thoughts are with them at this time.
These are the first confirmed cases on campus involving members of the university community, and we thought it was important to share this information today. Additionally, an Illini Alert will be sent on this issue in compliance with Clery Act federal reporting regulations. CUPHD has told us to expect more confirmed cases in the days and weeks to come. Going forward, we will make updates about future cases directly to covid19.illinois.edu, and CUPHD will directly contact any individuals who might have been at risk of exposure by being in the immediate area of newly diagnosed people.
Please continue to check covid19.illinois.edu regularly for current information and resources.   
We continue to follow the guidance from public health experts and state officials to take steps to reduce the density of our campus population to allow for greater social distancing and to make the environment safer for those who remain here. Our transition to alternative course delivery will begin on Monday and a large majority of our employees have already transitioned to working remotely. We are working with unit leadership to make any necessary arrangements to comply with Gov. Pritzker’s Stay At Home order for essential employees.  
These are our first confirmed cases with a campus connection. With the rapid spread of COVID-19 and rise in reported cases around our state and nation, this is not an unexpected event. But that does not make today’s announcement any less upsetting. And based on predictions by public health officials, we are likely to see more cases among our campus and local community.
We will keep you informed of new information as we learn of it. And we will continue to do all we can to keep our students, faculty, staff and community members as safe as possible.
Sincerely,
Robert J. JonesChancellor"
2020-03-20T17:12:00Z,2020-03-20,17:12,76071,COVID-19: Today's Stay-at-Home Order for Illinois Residents,https://massmail.illinois.edu/massmail/1741338.html,"Dear Faculty, Staff and Students,
As you likely have heard, Governor Pritzker today issued a stay-at-home order for Illinois residents and a corresponding University System-wide massmail was sent.
It is important to note that the governor’s order allows universities to continue essential functions, including “facilitating distance learning, performing critical research, or performing essential functions, provided that social distancing of six-feet per person is maintained to the greatest extent possible.”
We want to follow up with some more specific information for our students, faculty and staff about how today’s shelter-in-place order will impact our operations.
For students and families who are moving out of University Housing and are making plans for your check-out, the shelter-in-place order means that we need to suspend that process starting Saturday, March 21 at 2 p.m. until the order is lifted. Housing will reach out to you to provide information on the resumption of move-out.
For all students, graduate and undergraduate, as well as others who will be remaining in University Housing residence halls or apartments or in private residences locally, nothing has changed. We ask you to follow the social distancing guidelines in place now and to plan to begin your coursework through alternative delivery Monday morning.
For all faculty and staff and graduate employees (TAs, RAs, GAs) please continue to follow the guidance about your working arrangements you have already received through Illinois Human Resources, your colleges and your departments, including guidance on whether you will be able to use university classrooms and facilities to present your course material. We are working to put in place new emergency procedures and policies regarding university pay and benefits to comply with the governor’s order and to protect all of our employees.
We know for many that this is another unsettling development. But we are working together to navigate it.
Thank you all for your contributions to ensuring that we can continue to fulfill our missions of learning, discovery and engagement, and thank you for your patience and all of your efforts to approach this crisis with calm and with respect and care for each other.
Sincerely,
Robert J. JonesChancellor
Andreas C. CangellarisVice Chancellor for Academic Affairs and Provost"
2020-03-20T16:26:00Z,2020-03-20,16:26,76071,Statewide stay-at-home order,https://massmail.illinois.edu/massmail/4640076.html,"March 20, 2020
Dear faculty, staff and students:
Today, Gov. J.B. Pritzker issued a stay-at-home order for residents of Illinois, part of the state’s ongoing efforts to curb the spread of COVID-19. The order will be in effect through April 7 to keep people home as much as possible and minimize the person-to-person contact that has fueled the global pandemic.
Because of actions we have taken to date, the governor’s order is very consistent with what we are already doing. Faculty and students are transitioning to online and alternative learning mechanisms for the rest of the semester and many of our employees are already working remotely. It has been a herculean effort and we are grateful to all members of our campus communities who have worked so hard to enact such a swift changeover.  
Going forward, we will add the following to comply with the new order:
Employees will work remotely other than those in essential jobs defined in the order, such as police, healthcare workers, power plant operators, and housing and dining personnel. Employees who have specific questions about whether this announcement changes their current working arrangement should ask their supervisor.
Unless in essential jobs, faculty and staff should stay at home except when pursuing essential activities related to healthcare, pharmacy and grocery shopping, gas stations, banking, drive-through and carry-out restaurants, and home-based care for children and seniors.
Students, we are here for you and we are so proud of you! Please help us prevent transmission by staying in your residence halls, apartments, and permanent homes as much as possible while we clamp down on this virus. And use the technologies that you are so good at to stay connected to our universities.
Now, let’s keep showing the way. Our healthcare professionals at UIC and across the state are on the front lines, caring for patients while addressing the epidemic. Faculty across our three universities are sharing their expertise with the Governor’s Office, including an Urbana-Champaign epidemiological study that demonstrates how heightened social distancing can slow the outbreak and prevent a shortage of intensive-care unit beds across the state. In fact, Gov. Pritzker has praised the U of I System’s contributions, which also include providing up-to-date research on the control of infectious diseases, emergency preparedness and public health.
All of you share the credit. Thank you for your concern and compassion for each other and for embracing our collective responsibility to curb the spread of the virus across this state that we are so proud to serve. 
Sincerely,
Tim Killeen, President, University of Illinois SystemBarb Wilson, Executive Vice President and VP for Academic Affairs, University of Illinois SystemRobert J. Jones, Chancellor, University of Illinois at Urbana-ChampaignMichael D. Amiridis, Chancellor, University of Illinois at ChicagoSusan J. Koch, Chancellor, University of Illinois at Springfield 
Additional resources:
University of Illinois SystemUrbana-ChampaignUICUIS"
2020-03-20T14:20:00Z,2020-03-20,14:20,8493,COVID 19 Guidance for Research Personnel and their...,https://massmail.illinois.edu/massmail/801539.html,"Dear Colleague:
The COVID 19 pandemic has broadly impacted all sectors of our society, including the research, discovery, innovation, and scholarly activities that are one of the mission cornerstones of the University of Illinois at Urbana-Champaign. We know that our scholars are faced with continuing their research activities under disrupted circumstances, while embracing creative approaches. The following guidance for implementation of social distancing and remote work is aimed at reducing the density of the campus population and lowering the risk of exposure to those who remain engaged in research in our facilities, laboratories, and field sites.
Guidance for supervisors and advisors of research personnel, including post-docs, technicians, and graduate students. It is a challenging period for all of our employees and students. UIUC currently remains open for research requiring infrastructure that is only accessible on campus or in the field. It is essential that best practices be followed by researchers who continue to work in their usual environment. This includes staying home if one is not feeling well or if a person in your home is not feeling well; adhering to social distancing (6 feet) while in research labs, core facilities, agricultural plots and buildings, and/or in the field; as well as following CDC guidelines to regularly disinfect work spaces. (https://www.cdc.gov/coronavirus/2019-ncov/prepare/cleaning-disinfection.html) 
Some of the members of your research group are very likely to feel anxiety about coming to work for many reasons. It is critical that you have a private conversation with each of your researchers to identify those who are concerned and encourage them to stay home and work remotely. In these cases, please work as appropriate to develop alternate work activities if they are unable to access essential infrastructure for their normal scope of work.  
Employees might also experience significant anxiety if they cannot access critical facilities to carry out their research project and activities. Again, this might be for many reasons, including pending dissertation deadlines, critical longitudinal timelines, seasonal—dependent research, etc. It is very important that you identify each individual’s concerns and determine whether and how they may be mitigated by revising work plans and developing new timelines.
Guidance for research personnel, including post-docs, technicians, and graduate students. It is a challenging period for researchers as they face projects that might be encumbered with significant expectations, timelines and/or deadlines, while adapting to the circumstances of the COVID-19 pandemic. If you are continuing to work in your normal university work environment, it is essential that you follow best practices for the safety of yourselves and your co-workers. These include staying home if you are not feeling well or if a person in your home is not feeling well; adhering to social distancing (6 feet) while in research labs, core facilities, agricultural plots and buildings, and/or in the field; and following CDC guidelines to regular disinfect work spaces. (https://www.cdc.gov/coronavirus/2019-ncov/prepare/cleaning-disinfection.html) 
It is critical to understand that if you are uncomfortable, for any reason, working in your normal work environment—whether it is in a research facility, wet lab, or in the field—that you have the right to work from home. For those whose research activities do not readily adapt to working from home, your advisor/supervisor will assist you to define alternate activities and/or assignments that can be carried out remotely. Alternate assignments will be assigned without adverse academic, employment, or financial consequences. In the case that you cannot reach a satisfactory agreement with your supervisor, please contact as a first step:
Head or Chair of your Department
Director of your interdisciplinary institute
Director of Graduate Studies (DGS) of your Department
Alternative contacts would include the Associate Dean of Research or Academic Affairs in your College, Alexis Thompson (athmpsn1@illinois.edu) in the Graduate College, or Sue Key (susankey@illinois.edu; Human Resources) in the Office of the Vice Chancellor for Research and Innovation.
We know that the COVID-19 pandemic and all the circumstances surrounding it are disruptive.
Rapidly evolving information and impact coupled with real time decision-making at the local, state, national, and global levels are stressful for every person at our university.
It is an incredibly unsettling time, and more questions will undoubtedly arise. We will provide answers and details as directly, transparently, and quickly as we can.
We understand that we are asking all of you to help us face a challenge of a scale and magnitude that has rarely before been seen here at our university and are grateful for your flexibility and patience.
Sincerely,
Andreas C. CangellarisVice Chancellor for Academic Affairs and Provost
Susan A. MartinisVice Chancellor for Research and Innovation
Wojtek Chodzko-ZajkoDean, Graduate College"
2020-03-17T17:44:00Z,2020-03-17,17:44,30036,Campus Mail Services,https://massmail.illinois.edu/massmail/5374880.html,"Effective immediately, Campus Mail will offer the following options for mail pick-up and delivery to campus departments:
Campus Mail will be delivered to mail code locations as usual, every workday between 8:30 a.m. and noon.
Campus Mail will be held at 54 E. Gregory Drive and can be picked up by departmental staff between 9 a.m. and 2 p.m. on weekdays.
Campus Mail will be held indefinitely if a department has closed or is only working remotely.
Campus Mail does not have the staffing to accommodate the many special scheduling requests they have received and must limit the options in order to complete their services.  Campus Mail is following handwashing and social distancing recommendations.
ACTION REQUIRED: Please let Campus Mail know what your preference is by emailing printing@illinois.edu with the mail code, building location (including office number) and your preference for mail delivery during this pandemic no later than Friday, March 20.
Please do not drop campus mail in a campus mailbox that is located inside a locked building; Mail Messengers do not have access to buildings that have been closed.  A list of campus mailboxes can be found at https://union.illinois.edu/shop/campus-mail.
As a reminder, Campus Mail handles only intracampus mail and outgoing USPS mail that needs to be metered.  The United States Postal Service (USPS) handles all incoming and stamped outgoing US mail.  If you wish to forward or stop your US mail, you will need to contact the USPS at 800-275-8777.
Outgoing mail that needs to be metered requires a pink barcode sticker or a CFOAPAL to which the postage can be charged.  If you are opting to pick up or have Campus Mail hold your campus mail, your outgoing mail to be metered will need to be dropped off at 54 E. Gregory Drive between 9 a.m. and 2 p.m. 
Stamps for official University Business of all denominations can be ordered online at https://union.illinois.edu/shop/campus-mail/orders-and-other-services and can be picked up at the Campus Mail main office or delivered by Campus Mail.  Any outgoing mail with stamps can be dropped off any post office.
Dr. Danita M. B. YoungVice Chancellor for Student Affairs"
2020-03-17T15:22:00Z,2020-03-17,15:22,76061,Commencement Update,https://massmail.illinois.edu/massmail/2597657.html,"Dear students, parents, faculty, staff and friends:
We are very disappointed to share the news that commencement ceremonies will not take place as scheduled in May at our universities in Urbana-Champaign, Chicago and Springfield due to the global COVID-19 pandemic. Diplomas will be mailed, and we are exploring possible alternatives such as rescheduling and/or hosting virtual events to honor the Class of 2020. You will hear more from leadership of your universities in the days and weeks to come.
This was an outcome we had hoped to avoid. Commencements reflect the very core of our mission and provide a richly deserved celebration for both our graduates and the proud parents, family, friends, faculty and staff who supported them along the way. Every year, ceremonies across the U of I System draw anywhere from a few hundred people at school- and college-based commencements to more than 20,000 at Urbana’s university-wide event.
Even small turnouts, however, would far exceed the guidance issued last weekend by the federal Centers for Disease Control and Prevention to slow the spread of the virus. The new guidelines call for canceling or postponing all large gatherings for at least the next eight weeks – a timeline that brings us within days of our May commencements.
We know you share the goal of those restrictions – protecting yourselves and the well-being of your family, friends and the broader community, particularly the most vulnerable among us. We are proud of your sacrifice and your success, Class of 2020, and we promise we will find ways to honor your achievements.
Sincerely,
Tim Killeen, President, University of Illinois SystemBarbara J. Wilson, Executive Vice President and Vice President for Academic Affairs, University of Illinois SystemRobert J. Jones, Chancellor, University of Illinois at Urbana-ChampaignMichael D. Amiridis, Chancellor, University of Illinois at ChicagoSusan J. Koch, Chancellor, University of Illinois at Springfield"
2020-03-16T18:10:00Z,2020-03-16,18:10,35537,COVID-19: Suspension of face-to-face instruction through...,https://massmail.illinois.edu/massmail/8765263.html,"Dear students,
Earlier today you received a message from Chancellor Robert Jones announcing that we are suspending face-to-face instruction for the rest of the semester. This message provides additional information about this transition; please read it carefully. We know this announcement generated many questions. Thank you for your patience as we worked through details of how to make this extraordinarily difficult transition as smooth as possible under the circumstances. Please continue to read your email regularly.
First and foremost, your health, safety and wellness are the absolute highest priority. Please understand that the current situation is unprecedented, university faculty and staff are working hard to ensure your safety, and we are doing all that we can to support continuity of academic instruction. We will do our best to be flexible and accommodating.
Below are some specific details about our transition away from face-to-face instruction:
Face-to-face instruction is suspended beginning March 23 through the end of the spring 2020 semester.
Campus will remain open. However, many physical services on the campus and throughout the community will be limited in operations. So, we are instructing any students who can safely return to their permanent home for the rest of the semester do so. 
We understand that some students will have the need to return to campus and they may do so.
At this time, we plan for essential campus academic facilities (library, computer labs, etc…) to remain open, in some cases on a limited basis, to provide students with options to access online course materials.
We are following the advice of the Centers for Disease Control and Prevention (CDC) and public health officials to reduce the density of the population in our facilities and make the environment safer for those who must remain on campus.
If you do not have access to technology that will allow you to engage in remote instruction, please contact the Student Assistant Center in the Office of the Dean of Students.
If you have specific questions or concerns about technology, please contact Technology Services for assistance with technology-specific questions.

You will continue to receive updates from the campus, your home college and your instructors through your campus email address. It is essential that you regularly check this account and read important updates from different campus units.
Instructors are working to move face-to-face courses to alternative delivery methods.
Full-semester courses will continue through alternative delivery starting March 23.
For each class in which you are enrolled, you will receive an email from your instructor before the class is scheduled to meet again. This email will give you information about how the course will be administered going forward.
There will be no additional charges or fees associated with alternative delivery modes.
Full-semester courses that were already offered via fully online delivery will continue as planned.

Second eight-week (part of term B) courses will begin following the schedule as established in the Class Schedule starting March 23.
We are adding additional second eight-week courses as well as additional seats to existing courses.
The deadline to add a second eight-week course is March 27.

If your instructor needs additional time to transition to an alternative delivery method, you will receive a message informing you of any specific class cancellation.
As noted in a previous message, the drop deadline for full-semester courses has been extended to Friday, March 27.
If you have questions or concerns about any of your current classes, about the possibility of adding a second eight-week course or how any of this impacts your academic standing and progress toward a degree, please contact the undergraduate office in your home college.
Finally, please continue to visit covid19.illinois.edu for the most up-to-date and comprehensive information.
We understand that our semester has taken a trajectory that is quite different than we were all expecting.  We know that every question or concern will not be resolved immediately. But our entire faculty and staff are working hard to ensure that you are safe and that your education can continue.  Thanks for your patience and understanding.
Please remain safe and practice social distancing. It helps to protect yourself and your community.
Sincerely,
Andreas CangellarisVice Chancellor for Academic Affairs and Provost"
2020-03-16T17:56:00Z,2020-03-16,17:56,19107,COVID-19: Suspension of face-to-face instruction through...,https://massmail.illinois.edu/massmail/6208176.html,"Dear Faculty and Staff,
We have decided to suspend face-to-face instruction for the rest of the spring 2020 semester. This is following the advice of the Centers for Disease Control and Prevention (CDC) and public health officials to reduce the density of the population in our facilities and make the environment safer for those who must remain on campus. We still intend to resume instruction using these new delivery methods beginning Monday, March 23. However, individual instructors who need a bit more time to transition are, as always, authorized to cancel an individual class.
The suspension of face-to-face instruction for the remainder of the semester allows students to make solid plans to remain away from campus for the rest of the term. And it provides our faculty and instructional staff more clarity as we ask so many of you to redesign your course delivery under extraordinarily difficult circumstances.
We know this situation is stressful and unsettling for our students, staff and faculty. As you work to utilize alternative forms of delivery for your course materials, we urge you to be mindful of the challenges our students will face as they attempt to complete the semester through remote instruction. Instructors might find information provided here helpful in your migration from face-to-face delivery.
We are also working with our colleges to identify and remove administrative or logistical barriers to make it easier for our faculty and instructional staff to adjust their course-delivery practices in ways that will help our students engage and succeed. We want to give instructors the resources and flexibility to provide the outstanding educational experience Illinois promises our students. And we want to find ways to make it easy to put fairness and compassion into evaluative decisions. 
We are working through academic policy details associated with the transition away from face-to-face instruction. We will be consulting with the Academic Senate and communicating with instructional faculty and staff as these policies are finalized. 
Thanks for your work to ensure our students have continuity in their academic experience. We understand that the quickly evolving situation is challenging for everyone. The health and wellness of our campus community remains our highest priority.
We know we are asking you to take on an enormous additional responsibility to continue providing the certainty of a world-class education while everything else seems to be changing daily. I am confident that our students are in the very best hands possible.
With gratitude,
Andreas C. CangellarisVice Chancellor for Academic Affairs and Provost"
2020-03-16T17:48:00Z,2020-03-16,17:48,76084,COVID-19: No more face-to-face instruction and students...,https://massmail.illinois.edu/massmail/1709761.html,"Dear Students, Faculty and Staff,
We are taking steps to follow current guidance by the Centers for Disease Control and Prevention (CDC) and public health officials related to the practice of social distancing to slow the spread of COVID-19 disease. We are implementing significant new actions to maintain academic operations while reducing the density of the population in our facilities to make the environment safer for those who must remain on campus.
We are suspending face-to-face instruction for the rest of the spring 2020 semester.
We still intend to resume instruction using alternative delivery methods beginning Monday, March 23. Faculty and students will receive separate e-mail messages from Provost Andreas Cangellaris with more details about the transition. These updates also will be posted to the university's COVID-19 website.
We are requiring all students who can safely do so return to their permanent home address to take their classes for the rest of the semester. University Housing is asking those students living in residence halls, Private Certified and Greek housing to begin making plans to move out.
Students with housing contracts will receive an e-mail message with details about this process and scheduling information directly from Vice Chancellor Danita Brown Young.
Students residing in Private Certified Housing (i.e. Bromley, Newman, Illini Tower, Stratford House etc.) and in Greek Houses should consult with their respective facility management to determine policies and processes for move-out.
Information regarding Commencement and other year-end celebrations will be shared at a later time. All other campus events for this semester, including those sponsored by student organizations, are cancelled.
These actions will be unsettling to many and generate new questions. As noted above, we will provide answers and details as directly and as quickly as we can. But we believe these actions will reduce the density of the campus population and reduce the risk of exposure to those who remain here.
But, there are two points I hope everyone takes away clearly from this message:
We are not closing our residence halls. But we are asking all students who can go elsewhere, do so. For those who cannot leave, we will work with you to ensure you will have a safe and supportive home here as you continue your studies.
The university is not closing down nor ceasing operations. We plan for our modified operations to continue as announced through various messages in the past few days. Alternative instruction will continue as scheduled, as will the delivery of university operations designated as essential by college and unit executives. Students, staff and faculty should continue to attend class, teach and work as scheduled. University research offices remain open and we have plans in place to minimize disruptions to the research enterprise. 
I know this is disruptive and the constantly changing local, state, national and global situation is stressful for every person at this university.
I understand that we are asking all of you to help us face a challenge of a scale and magnitude that has rarely before been seen here at our university.
I cannot tell you when we will come out on the other side of this outbreak. And there may be new changes or new announcements in response to changing circumstances in the days to come.
But I can promise you that we will communicate as openly, honestly and quickly as we can.
And I can most certainly express my enormous gratitude to every single member of this university and this community for your exceptional efforts in these extraordinary days.
Sincerely,
Robert J. JonesChancellor"
2020-03-16T09:50:00Z,2020-03-16,9:50,38941,Statement on Continuity of Graduate Research and Graduate...,https://massmail.illinois.edu/massmail/9195637.html,"COVID-19: Statement on Continuity of Graduate Research and Graduate Education
The campus recognizes the critical role that graduate students play in the function of a research university.  Graduate students participate in research, teaching, and scholarship. We are taking measures to support them in each of these areas.  Below we provide some guidance pertaining to the impact of the COVID-19 crisis on graduate education, graduate employment, and the general health and wellbeing of graduate students.
Graduate Education:
Traditional classroom-based courses: Many graduate students are currently enrolled in traditional classroom-based courses. The campus will be suspending face-to-face course instruction after Spring Break. Face-to-face courses will be cancelled beginning March 23. Beginning as soon as possible after that date, most courses will be taught via alternative delivery approaches. Course instructors are responsible for contacting enrolled graduate students with instructions for how each course will be delivered. Information should be provided to students in need of special accommodations. Students who need accommodations or assistance with this transition should contact Disability Resources and Educational Services at +1-217-333-4603.
Dissertation and thesis research and related independent study courses: Many graduate students work closely with faculty on a variety of research-based academic experiences such as Independent Study, Thesis, and Dissertation Research.  Campus is not closed. Faculty, graduate students and staff may still come to campus as usual.  It is our expectation that graduate students will continue to work with their advisor on these projects.  Graduate students should be encouraged to contact their advisor or their department for additional advice regarding how to best continue to make progress in these educational experiences. 
Internships and Clinical Rotations: Students who are in the process of completing assigned internships or clinical rotations should contact their advisor or supervisor to discuss how to best continue to make progress in these educational experiences. 
Administration of qualifying exams, thesis defenses, and doctoral preliminary and final examinations:  Many graduate students are currently preparing to take qualifying, preliminary or final dissertation or thesis examinations.  These examinations are an extremely important component of the student's academic program and should proceed as planned if at all possible.   In recognition of the fact that some committee members and graduate students may not be able to attend these examinations in person, the Graduate College is relaxing the regulations pertaining to the conduct of these examinations.  Specifically, effective immediately, the Graduate College will allow preliminary and final examinations to take place fully online by temporarily waiving current policy requirements that at least the chair and one additional member participate on campus. Students who are planning to take these examinations in the near future are encouraged to reach out to their advisor and department for additional information.
Graduate Assistants, Fellows, and Hourly Employees:
Graduate students are extremely valued members of our community and our university would not be able to function without their hard work and contributions.  It is our intention to continue to rely on the services provided by graduate students during the current situation.  Graduate students with appointments will continue to be paid and will remain eligible for any tuition waiver associated with their appointment. Below we provide some additional information pertaining to teaching assistants, research assistants, other graduate assistants, fellows, and hourly employees.
Teaching Assistants: The university is transitioning to online and alternative course delivery for traditional classroom-based courses. If a student is assigned to assist a faculty member as a TA or grader they will be expected to continue to assist with the course or courses to which they have been assigned.  TAs should contact the faculty member responsible for the course to which they have been assigned or their department for specific instructions for their assignment.  If a graduate student is assigned as the instructor of record for a course, the student should be contacted by the department or college with respect to providing advice about how best to ensure appropriate instructional continuity.
Research Assistants: Graduate students who are employed as research assistants will continue to work on the projects to which they have been assigned.  We recognize that due to the fluid and changing nature of the current situation, specific duties and responsibilities may change.  Research assistants are encouraged to reach out to their supervisor for additional instructions pertaining to their assignment.
Other Graduate Assistants: Many graduate students are assigned graduate assistantship responsibilities to support departmental, college, or central campus units in an administrative or service capacity. Graduate students will continue to work on the projects to which they have been assigned.  We recognize that due to the fluid and changing nature of the current situation, specific duties and responsibilities may change.  Graduate assistants are encouraged to reach out to their supervisor for additional instructions pertaining to their assignment.Fellows: Fellows will continue to receive monthly stipends in accordance with the terms of their fellowship.
Hourly Employees: Hourly employees are encouraged to check with their employing unit about any new arrangements moving forward.
Graduate Student Health and Wellbeing:
We know the uncertainty of this situation is challenging for everyone in different ways. Our goal is that our graduate students will be able to focus on their studies, their work, their wellness and their lives. We will provide them with the support and resources they need to enable this to happen.
Health and Wellness: The health and safety of our community is of paramount importance.  We recognize that in the coming weeks and months members of our community may become unwell and will not be able to come to the university.  The university has posted detailed guidance about how to respond to health challenges and how to seek assistance.  Graduate students are encouraged to reach out to their department or the Graduate College if they are in need of support or if they are unsure of what to do.  Additional information is available online at the Graduate College Need Help webpage and on the campus and Graduate College COVID-19 webpages.
Coping with Anxiety and Stress: The Counseling Center provides services to help students address many academic, relational, social, and emotional concerns. Students in need of services should be encouraged to contact the Counseling Center to make an appointment. The Mental Health Clinic at McKinley Health Center offers a variety of services to students seeking assistance with stress, including educational resources for strategies and relaxation techniques.
University-Sponsored Travel: The university is prohibiting all international travel on university-sponsored business including conferences for faculty, staff and students from March 16 until further notice. The university is limiting domestic travel for faculty, staff and students to pre-approved travel for essential university business including conferences. The university will offer assistance to address academic and financial issues and other challenges that might arise from this decision. Those who believe they have an essential business reason to travel can request a waiver through their unit leader (dean, vice provost, vice chancellor, etc.), but the expectation is such waivers will be rare. 
Research or Study Abroad: The university has cancelled all international Study Abroad for all students from March 14 to at least August 15. Students are encouraged to return to the United States or to their home country. The university will offer assistance to address academic and financial issues and other challenges that might arise from this decision. Study abroad educational experiences are life-long and life-changing; however, our top priority at this time is to ensure our students’ personal health and safety while ensuring they can continue to make academic progress.
Graduate students who are conducting research abroad are encouraged to return to the United States or to their home country. The university will offer assistance to address academic and financial issues and other challenges that might arise from this decision. Graduate students are encouraged to reach out to their faculty advisors.  Those who believe they have an essential reason to remain abroad can request a waiver through their unit leader (dean, vice provost, vice chancellor, etc.), but the expectation is such waivers will be rare.
Personal Travel: The university is strongly advising against all international and domestic air travel on personal business for faculty, staff and students, especially those with underlying health conditions. Anyone who travels to a CDC Level 2 or 3 region, whether for professional or personal reasons, will be required to self-quarantine off-campus for 14 days BEFORE returning to campus. More information about the Self-Quarantine Protocol can be found online.
University Sponsored Events and Meetings: The university is suspending all university-sponsored, in-person events and meetings in campus facilities, effective March 13. More specifically, gatherings of 50 or more attendees should be postponed or cancelled. Instead, if possible and as appropriate, organizers should explore alternative ways of conducting the event, e.g., livestreaming and conference calling.  The university recommends that all in-person meetings be moved to an alternative solution unless meeting in-person is essential to do so. If so, please observe CDC guidelines on social distancing and other preventative measures.
International Students: The university recognizes that this is a stressful time for our international students and that there is much uncertainty regarding travel at this point in time. The Office of International Student and Scholar Services is able to provide additional information and updates which are  posted on the International Student and Scholar Services website and the university’s COVID-19 webpage.
 
Wojtek Chodzko-ZajkoDean, Graduate College
Susan Martinis Vice Chancellor for Research and Innovation"
2020-03-15T15:42:00Z,2020-03-15,15:42,76082,"Confirmed COVID-19 case in local community, no known...",https://massmail.illinois.edu/massmail/28780.html,"Dear Students, Faculty and Staff,
As of 2:30 p.m. Sunday, March 15, 2020, Champaign-Urbana Public Health District (CUPHD) has announced there is a confirmed case of the COVID-19 disease in Champaign County. The individual is not a student, staff or faculty member. CUPHD has traced the recent activities of the individual and does not believe there is any link to being in a university facility or attending a university event. The individual is in self-quarantine under the supervision of CUPHD and those who may have been exposed have been contacted.
CUPHD will be holding a public news conference today at 3 p.m. that will be live-streamed from the district’s Facebook page and they anticipate local broadcast outlets will also carry the event.
CUPHD tells us the risk of transmission for the general community is considered to be low from this case. However, they have also said there are at least 50 additional tests pending and they expect to see more cases confirmed in the coming days.
If we learn of new information about the outbreak that would have more direct impact on our students, faculty, staff or operations, we will share this as soon as we can. Please continue to check covid19.illinois.edu regularly for current information and resources.   
Thank you for your patience and your efforts to keep one another safe during this difficult time.
Robert J. JonesChancellor
Andreas C. CangellarisVice Chancellor for Academic Affairs and Provost"
2020-03-15T10:46:00Z,2020-03-15,10:46,55534,Important information on remote work,https://massmail.illinois.edu/massmail/5917284.html,"Dear Students,
As we continue to address the impacts of the COVID-19 pandemic, the safety and wellbeing of our students, faculty and staff is our top priority. As we said when we announced the transition from face-to-face instruction, the Centers for Disease Control and Prevention (CDC) advises that everyone follow social distancing practices. We want to make sure you are aware that some university employees will be working remotely to ensure that those who need to be physically on campus will be able to avoid contact with others as much as possible. If you are a student employee, your supervisor will provide guidance to you.
I want to be clear, though, that does not mean faculty and staff will not be working. We will continue to provide support to you throughout this situation, and we will be available to assist you with services such as career counseling, mental health, financial aid questions and any other concerns you have. Please be advised that some services may be limited during this time. We strongly recommend calling or emailing the office or department before visiting. [https://directory.illinois.edu/departmentsUnits]
We understand this is a time of uncertainty, and we are doing everything possible to reduce the anxiety the situation is creating. We want you to be able to focus on your studies and your life.
Thank you for your patience as we transition to this new reality, and please remember that although we cannot all be together, we are still a community and showing kindness and compassion to each other will be the hallmark of our response to this outbreak.
Sincerely,
Dr. Danita M. B. YoungVice Chancellor for Student Affairs"
